age,height_cm,weight_kg,overall,potential,release_clause_eur,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,is_not_gk,value
26,178,70,69,72,1900000.0,72.0,53.0,67.0,67.0,64.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100000
23,190,83,60,68,483000.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,62.0,58.0,56.0,32.0,60.0,0.0,230000
36,180,78,69,69,1200000.0,46.0,47.0,43.0,50.0,70.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
25,184,70,64,67,819000.0,87.0,64.0,53.0,65.0,30.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,575000
24,176,71,65,71,1400000.0,72.0,32.0,51.0,67.0,63.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,625000
23,190,83,69,76,1200000.0,67.0,59.0,67.0,65.0,67.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1300000
31,181,73,63,63,1200000.0,64.0,64.0,57.0,64.0,27.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,325000
22,188,77,54,61,123000.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,53.0,54.0,58.0,45.0,47.0,0.0,70000
29,181,89,66,66,744000.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,63.0,59.0,70.0,55.0,63.0,0.0,425000
19,178,70,54,70,263000.0,64.0,46.0,45.0,59.0,50.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,140000
22,181,66,66,74,1600000.0,70.0,45.0,60.0,67.0,63.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,875000
30,185,80,68,69,1100000.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,62.0,66.0,69.0,41.0,68.0,0.0,700000
35,183,75,70,70,1200000.0,48.0,72.0,58.0,65.0,50.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,825000
18,183,75,63,83,2100000.0,63.0,54.0,61.0,58.0,61.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,725000
27,188,79,66,69,839000.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,66.0,64.0,71.0,46.0,65.0,0.0,550000
30,186,85,75,75,8400000.0,52.0,37.0,48.0,49.0,76.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4900000
17,172,62,53,74,319000.0,68.0,42.0,46.0,63.0,27.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,130000
21,184,81,66,77,1900000.0,79.0,64.0,52.0,64.0,20.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100000
26,183,81,63,68,650000.0,50.0,56.0,61.0,61.0,58.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400000
28,185,75,62,62,569000.0,66.0,58.0,45.0,56.0,23.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,325000
40,180,76,58,58,1200000.0,43.0,63.0,56.0,63.0,43.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
30,172,64,73,73,1200000.0,72.0,59.0,68.0,70.0,72.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2900000
20,177,70,65,76,1900000.0,78.0,47.0,53.0,64.0,62.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,850000
34,184,80,82,82,16700000.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,87.0,81.0,56.0,77.0,0.0,9000000
19,178,68,72,84,8800000.0,84.0,70.0,60.0,76.0,31.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5500000
26,187,85,71,75,5000000.0,65.0,48.0,65.0,67.0,73.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2700000
27,184,70,73,73,6300000.0,82.0,47.0,64.0,69.0,70.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3300000
33,188,83,76,76,5900000.0,31.0,47.0,53.0,43.0,77.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3100000
21,184,72,68,80,1800000.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,64.0,64.0,69.0,46.0,67.0,0.0,1300000
23,175,70,62,71,831000.0,79.0,52.0,55.0,69.0,34.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,475000
25,179,79,71,78,5100000.0,59.0,32.0,54.0,54.0,72.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2800000
22,176,64,61,70,715000.0,57.0,41.0,57.0,57.0,58.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,325000
21,184,76,58,70,334000.0,78.0,53.0,40.0,60.0,40.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,230000
28,182,77,77,77,14700000.0,72.0,51.0,70.0,71.0,76.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7000000
30,188,83,67,67,725000.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,71.0,62.0,68.0,36.0,68.0,0.0,500000
29,182,79,67,67,1100000.0,64.0,69.0,65.0,66.0,49.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,750000
20,181,75,58,71,512000.0,62.0,30.0,51.0,46.0,59.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,230000
26,174,70,63,65,610000.0,64.0,55.0,62.0,60.0,60.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400000
23,192,86,61,67,522000.0,64.0,29.0,38.0,40.0,65.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,290000
26,181,67,67,68,1200000.0,71.0,55.0,62.0,64.0,59.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,875000
25,178,65,66,69,1300000.0,77.0,55.0,60.0,72.0,49.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,800000
30,182,80,71,71,2700000.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,68.0,68.0,72.0,33.0,71.0,0.0,1600000
20,187,78,60,71,553000.0,64.0,28.0,46.0,46.0,60.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,325000
26,179,75,71,72,6300000.0,81.0,64.0,65.0,76.0,50.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2800000
32,190,86,68,68,656000.0,59.0,52.0,54.0,57.0,68.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,525000
21,188,84,63,75,840000.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,60.0,54.0,65.0,46.0,63.0,0.0,525000
21,175,59,58,67,290000.0,80.0,40.0,50.0,63.0,45.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200000
21,193,80,63,73,870000.0,78.0,58.0,53.0,62.0,39.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,600000
25,168,63,68,69,1700000.0,78.0,59.0,63.0,73.0,21.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100000
23,176,67,69,76,1200000.0,79.0,60.0,69.0,69.0,41.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1500000
21,175,65,62,73,814000.0,77.0,48.0,53.0,65.0,34.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,525000
20,183,76,58,72,525000.0,78.0,52.0,48.0,58.0,45.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,280000
34,175,71,69,69,800000.0,68.0,64.0,60.0,67.0,69.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400000
28,178,78,64,64,594000.0,77.0,64.0,46.0,64.0,20.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,475000
24,169,67,63,69,925000.0,70.0,59.0,57.0,64.0,40.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500000
21,176,64,58,68,279000.0,73.0,33.0,42.0,62.0,55.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,180000
19,189,79,61,73,701000.0,64.0,53.0,58.0,62.0,49.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,425000
22,189,78,78,84,24700000.0,71.0,34.0,62.0,69.0,78.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13000000
30,181,73,72,72,5700000.0,86.0,70.0,61.0,68.0,37.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3000000
35,179,75,66,66,532000.0,66.0,65.0,65.0,62.0,37.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,280000
19,186,77,63,74,775000.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,60.0,61.0,65.0,24.0,62.0,0.0,500000
38,163,66,65,65,306000.0,33.0,64.0,73.0,65.0,37.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,180000
30,177,72,76,76,9800000.0,81.0,75.0,66.0,76.0,30.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7500000
21,169,61,73,84,1200000.0,84.0,62.0,70.0,78.0,38.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7000000
22,170,75,61,69,634000.0,68.0,35.0,48.0,58.0,60.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,325000
27,195,97,76,79,15800000.0,63.0,35.0,56.0,53.0,75.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8000000
20,178,70,77,86,1200000.0,81.0,74.0,67.0,83.0,46.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14000000
20,180,72,76,84,21900000.0,65.0,33.0,61.0,71.0,78.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9500000
31,191,78,66,66,1000000.0,61.0,65.0,51.0,61.0,31.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,575000
31,185,82,66,66,723000.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,66.0,66.0,46.0,66.0,0.0,425000
22,178,68,73,84,12400000.0,61.0,60.0,72.0,71.0,68.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6500000
35,193,89,64,64,176000.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,62.0,55.0,65.0,35.0,63.0,0.0,110000
22,170,68,68,76,2000000.0,67.0,66.0,61.0,71.0,30.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1300000
23,174,70,65,73,1500000.0,78.0,56.0,59.0,69.0,25.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,800000
25,187,76,78,83,20800000.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,73.0,71.0,80.0,46.0,77.0,0.0,10000000
18,179,66,61,76,1200000.0,70.0,33.0,44.0,60.0,58.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,475000
19,180,71,55,70,353000.0,63.0,40.0,50.0,54.0,52.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170000
23,181,66,71,77,5400000.0,73.0,70.0,57.0,69.0,33.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3300000
30,167,61,69,69,1600000.0,81.0,68.0,57.0,74.0,23.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000
18,168,67,60,74,839000.0,72.0,54.0,53.0,61.0,28.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,425000
34,187,80,68,68,736000.0,61.0,65.0,54.0,63.0,43.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,475000
20,185,75,57,67,293000.0,58.0,31.0,50.0,46.0,58.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,150000
20,174,68,66,75,1900000.0,66.0,65.0,63.0,71.0,29.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000
27,175,73,65,66,1100000.0,70.0,58.0,61.0,66.0,42.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,625000
24,178,69,56,63,182000.0,59.0,44.0,56.0,57.0,52.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,110000
21,172,71,58,69,429000.0,73.0,58.0,45.0,61.0,20.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,220000
22,184,78,75,81,19800000.0,86.0,69.0,69.0,77.0,41.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9000000
25,174,64,69,72,2300000.0,76.0,57.0,59.0,68.0,69.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100000
30,180,74,75,75,8700000.0,71.0,46.0,70.0,74.0,75.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4800000
17,172,70,60,79,830000.0,78.0,54.0,51.0,67.0,25.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400000
34,183,86,64,64,228000.0,44.0,34.0,62.0,58.0,64.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,130000
22,177,70,65,78,1900000.0,72.0,41.0,55.0,60.0,58.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,925000
21,193,94,57,68,231000.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,55.0,63.0,60.0,21.0,59.0,0.0,140000
25,188,89,78,82,23700000.0,59.0,28.0,51.0,57.0,78.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12000000
25,189,84,64,66,596000.0,67.0,38.0,54.0,56.0,64.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,450000
26,177,74,60,61,394000.0,69.0,64.0,49.0,61.0,20.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,250000
18,188,82,60,72,510000.0,57.0,34.0,36.0,42.0,58.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,300000
28,170,68,62,62,375000.0,60.0,52.0,55.0,63.0,57.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,300000
20,173,64,71,82,8100000.0,70.0,66.0,69.0,73.0,59.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4000000
23,175,73,64,68,1100000.0,91.0,64.0,56.0,66.0,32.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,600000
19,178,68,75,86,21000000.0,70.0,35.0,67.0,70.0,75.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10000000
30,175,75,64,64,744000.0,81.0,55.0,57.0,65.0,32.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,425000
35,191,95,64,64,368000.0,42.0,63.0,52.0,60.0,36.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,210000
30,187,82,67,67,834000.0,69.0,47.0,49.0,55.0,66.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,575000
27,188,74,72,72,2600000.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,72.0,63.0,74.0,28.0,70.0,0.0,2100000
20,186,83,61,74,938000.0,66.0,59.0,46.0,59.0,34.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500000
31,177,74,67,67,700000.0,61.0,57.0,64.0,67.0,66.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500000
28,187,82,70,70,2100000.0,60.0,32.0,51.0,50.0,68.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1400000
27,184,74,56,57,1200000.0,61.0,40.0,54.0,48.0,55.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
22,177,71,60,68,1200000.0,64.0,32.0,54.0,59.0,59.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,260000
31,173,72,67,67,844000.0,70.0,65.0,62.0,74.0,39.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,675000
29,192,88,67,67,960000.0,43.0,47.0,39.0,36.0,69.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,600000
35,172,64,73,73,2200000.0,74.0,46.0,68.0,75.0,69.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100000
28,195,90,84,86,44900000.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,81.0,71.0,87.0,49.0,82.0,0.0,26000000
30,178,74,69,69,1500000.0,70.0,67.0,66.0,67.0,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000
35,188,79,69,69,618000.0,54.0,53.0,56.0,54.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,325000
28,189,83,73,74,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,72.0,71.0,75.0,34.0,75.0,0.0,0
17,173,66,59,77,563000.0,67.0,48.0,58.0,63.0,52.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,300000
22,171,67,72,78,1200000.0,88.0,64.0,63.0,77.0,27.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4300000
27,174,71,62,62,406000.0,67.0,58.0,57.0,67.0,38.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,325000
29,184,75,79,79,22800000.0,55.0,64.0,76.0,75.0,79.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12000000
30,186,80,66,66,1000000.0,72.0,66.0,54.0,61.0,24.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,625000
21,178,74,56,65,282000.0,61.0,25.0,28.0,35.0,56.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,120000
24,171,63,76,82,24200000.0,79.0,64.0,74.0,83.0,52.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10500000
28,192,91,70,71,2700000.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,65.0,60.0,74.0,45.0,66.0,0.0,1400000
35,180,85,60,60,88000.0,32.0,54.0,54.0,52.0,60.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50000
23,180,72,70,75,1200000.0,75.0,66.0,65.0,74.0,31.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
22,183,80,73,80,11600000.0,78.0,71.0,64.0,75.0,28.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5500000
24,190,85,71,74,5000000.0,64.0,43.0,49.0,59.0,70.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2700000
26,178,70,67,72,1300000.0,66.0,47.0,61.0,62.0,66.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,850000
22,185,83,63,73,761000.0,60.0,33.0,54.0,53.0,64.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,525000
24,175,65,67,72,1300000.0,81.0,57.0,63.0,68.0,63.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,900000
20,176,73,54,64,193000.0,75.0,51.0,48.0,55.0,24.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,110000
29,188,78,61,62,402000.0,62.0,28.0,39.0,43.0,59.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,220000
25,175,67,67,70,1600000.0,81.0,43.0,59.0,67.0,62.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,800000
29,187,78,66,66,625000.0,70.0,55.0,57.0,60.0,63.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500000
28,183,81,55,55,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,54.0,54.0,55.0,43.0,54.0,0.0,60000
20,175,73,55,69,404000.0,63.0,42.0,54.0,52.0,36.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,190000
28,177,77,74,74,11400000.0,76.0,72.0,72.0,75.0,36.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6000000
28,181,78,73,74,8500000.0,68.0,52.0,59.0,60.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3900000
28,189,89,78,80,20700000.0,49.0,57.0,61.0,65.0,78.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10500000
26,189,81,66,67,1000000.0,68.0,34.0,52.0,53.0,65.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,675000
26,187,85,72,74,1200000.0,67.0,71.0,50.0,71.0,29.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3800000
21,179,72,65,77,2000000.0,79.0,62.0,61.0,66.0,26.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,975000
35,187,83,78,78,4700000.0,69.0,64.0,75.0,73.0,76.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2400000
22,178,69,63,67,1200000.0,65.0,46.0,64.0,59.0,59.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,475000
25,183,80,61,65,466000.0,62.0,24.0,36.0,36.0,60.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,270000
20,200,90,59,70,305000.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,58.0,57.0,60.0,27.0,57.0,0.0,210000
20,182,75,61,71,660000.0,68.0,53.0,56.0,63.0,29.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400000
18,171,68,53,75,312000.0,67.0,47.0,45.0,55.0,31.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,130000
26,183,78,70,73,3000000.0,74.0,50.0,59.0,57.0,67.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1800000
27,175,70,65,65,1200000.0,76.0,28.0,55.0,65.0,61.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,450000
18,185,78,50,66,125000.0,68.0,37.0,48.0,48.0,44.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60000
25,185,72,61,66,593000.0,70.0,50.0,59.0,58.0,58.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,325000
20,175,70,70,84,8300000.0,83.0,64.0,63.0,72.0,37.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3900000
23,170,70,66,75,1200000.0,82.0,63.0,57.0,71.0,26.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000
31,168,64,66,66,1000000.0,71.0,58.0,63.0,68.0,40.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,575000
19,184,77,50,67,124000.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,47.0,46.0,49.0,46.0,46.0,0.0,50000
22,176,74,61,67,578000.0,72.0,56.0,59.0,62.0,29.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,350000
18,182,77,58,75,512000.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,58.0,49.0,59.0,30.0,60.0,0.0,220000
17,183,74,63,78,1300000.0,51.0,30.0,39.0,41.0,65.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,650000
23,183,80,73,81,1200000.0,71.0,67.0,66.0,78.0,42.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6000000
28,193,87,65,67,821000.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,63.0,57.0,67.0,42.0,62.0,0.0,450000
31,180,71,58,58,1200000.0,74.0,59.0,43.0,54.0,19.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
25,177,72,63,65,686000.0,77.0,55.0,59.0,66.0,25.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,450000
25,190,78,70,75,1200000.0,41.0,39.0,54.0,44.0,67.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000000
28,174,68,68,68,1600000.0,71.0,64.0,69.0,68.0,48.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,900000
25,175,70,66,71,1100000.0,81.0,44.0,55.0,65.0,57.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,700000
34,183,82,75,75,3200000.0,51.0,71.0,77.0,75.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000000
22,175,68,71,76,5100000.0,90.0,67.0,61.0,72.0,32.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3200000
27,188,85,66,67,926000.0,67.0,33.0,52.0,50.0,66.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,650000
25,180,74,63,68,830000.0,59.0,31.0,47.0,60.0,64.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400000
26,175,70,74,74,10800000.0,79.0,76.0,57.0,63.0,23.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6000000
28,188,80,73,73,8100000.0,67.0,68.0,70.0,76.0,36.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4000000
18,170,65,66,79,2400000.0,87.0,59.0,60.0,68.0,26.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1200000
21,193,98,67,74,1200000.0,73.0,65.0,57.0,61.0,40.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100000
17,186,78,65,84,2600000.0,61.0,53.0,64.0,71.0,57.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100000
31,187,74,70,70,2200000.0,75.0,69.0,66.0,68.0,48.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1600000
25,191,88,63,66,610000.0,62.0,36.0,43.0,48.0,61.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400000
22,175,69,79,84,28900000.0,85.0,64.0,79.0,81.0,72.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15000000
28,180,77,66,66,750000.0,75.0,55.0,61.0,62.0,64.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500000
25,181,78,67,67,1600000.0,71.0,56.0,69.0,72.0,34.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,825000
39,178,83,71,71,240000.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,69.0,69.0,74.0,46.0,69.0,0.0,160000
23,182,70,52,59,141000.0,56.0,31.0,45.0,51.0,49.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60000
27,177,72,68,68,1200000.0,56.0,62.0,67.0,65.0,60.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,925000
29,194,85,86,86,63800000.0,56.0,71.0,79.0,76.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34500000
24,172,62,61,68,465000.0,77.0,41.0,55.0,60.0,56.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,300000
23,185,75,55,65,215000.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,52.0,51.0,53.0,30.0,51.0,0.0,110000
27,197,83,73,74,7500000.0,49.0,43.0,40.0,40.0,73.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3800000
23,191,83,63,72,900000.0,65.0,26.0,30.0,35.0,65.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500000
23,175,70,62,69,829000.0,77.0,58.0,54.0,64.0,25.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,425000
25,190,75,68,71,1900000.0,52.0,39.0,53.0,57.0,68.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000
28,178,73,61,61,325000.0,67.0,61.0,44.0,60.0,20.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,260000
20,178,64,56,71,475000.0,64.0,48.0,51.0,62.0,50.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200000
24,188,72,66,72,1500000.0,43.0,62.0,48.0,59.0,27.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,900000
19,172,65,56,66,198000.0,72.0,30.0,46.0,53.0,52.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,120000
